
[ Jumat, 06 - 04 - 2018 | 16:47:48 ] expected str, bytes or os.PathLike object, not dict
[ Jumat, 06 - 04 - 2018 | 16:49:23 ] expected str, bytes or os.PathLike object, not dict
[ Jumat, 06 - 04 - 2018 | 16:50:07 ] expected str, bytes or os.PathLike object, not dict
[ Jumat, 06 - 04 - 2018 | 17:12:12 ] expected str, bytes or os.PathLike object, not dict
[ Jumat, 06 - 04 - 2018 | 17:12:37 ] expected str, bytes or os.PathLike object, not dict
[ Jumat, 06 - 04 - 2018 | 17:21:38 ] '7749685093066'
[ Jumat, 06 - 04 - 2018 | 17:46:37 ] 'STKVER'
[ Jumat, 06 - 04 - 2018 | 17:52:26 ] TalkException(code=0, reason='invalid groupId', parameterMap=None)
[ Jumat, 06 - 04 - 2018 | 17:54:19 ] local variable 'bkey' referenced before assignment
[ Jumat, 06 - 04 - 2018 | 18:38:14 ] TalkException(code=0, reason='invalid groupId', parameterMap=None)
[ Jumat, 06 - 04 - 2018 | 18:53:41 ] local variable 'sender' referenced before assignment
[ Jumat, 06 - 04 - 2018 | 18:53:41 ] local variable 'sender' referenced before assignment
[ Jumat, 06 - 04 - 2018 | 18:53:41 ] local variable 'sender' referenced before assignment
[ Jumat, 06 - 04 - 2018 | 18:53:41 ] local variable 'sender' referenced before assignment
[ Jumat, 06 - 04 - 2018 | 18:53:41 ] local variable 'sender' referenced before assignment
[ Jumat, 06 - 04 - 2018 | 18:53:41 ] local variable 'sender' referenced before assignment
[ Jumat, 06 - 04 - 2018 | 18:53:41 ] local variable 'sender' referenced before assignment
[ Jumat, 06 - 04 - 2018 | 18:53:41 ] local variable 'sender' referenced before assignment
[ Jumat, 06 - 04 - 2018 | 18:53:41 ] local variable 'sender' referenced before assignment
[ Jumat, 06 - 04 - 2018 | 18:53:41 ] local variable 'sender' referenced before assignment
[ Jumat, 06 - 04 - 2018 | 18:53:41 ] local variable 'sender' referenced before assignment
[ Jumat, 06 - 04 - 2018 | 18:53:41 ] local variable 'sender' referenced before assignment
[ Jumat, 06 - 04 - 2018 | 18:53:41 ] local variable 'sender' referenced before assignment
[ Jumat, 06 - 04 - 2018 | 18:53:41 ] local variable 'sender' referenced before assignment
[ Jumat, 06 - 04 - 2018 | 18:53:41 ] local variable 'sender' referenced before assignment
[ Jumat, 06 - 04 - 2018 | 18:53:42 ] local variable 'sender' referenced before assignment
[ Jumat, 06 - 04 - 2018 | 18:53:45 ] local variable 'sender' referenced before assignment
[ Jumat, 06 - 04 - 2018 | 18:53:49 ] local variable 'sender' referenced before assignment
[ Jumat, 06 - 04 - 2018 | 18:53:52 ] local variable 'sender' referenced before assignment
[ Jumat, 06 - 04 - 2018 | 18:53:57 ] local variable 'sender' referenced before assignment
[ Jumat, 06 - 04 - 2018 | 18:54:01 ] local variable 'sender' referenced before assignment
[ Jumat, 06 - 04 - 2018 | 18:54:04 ] local variable 'sender' referenced before assignment
[ Jumat, 06 - 04 - 2018 | 18:54:05 ] local variable 'sender' referenced before assignment
[ Jumat, 06 - 04 - 2018 | 18:54:11 ] local variable 'sender' referenced before assignment
[ Jumat, 06 - 04 - 2018 | 18:54:23 ] local variable 'sender' referenced before assignment
[ Jumat, 06 - 04 - 2018 | 18:54:35 ] local variable 'sender' referenced before assignment
[ Jumat, 06 - 04 - 2018 | 18:54:41 ] local variable 'sender' referenced before assignment
[ Jumat, 06 - 04 - 2018 | 18:54:44 ] local variable 'sender' referenced before assignment
[ Jumat, 06 - 04 - 2018 | 18:54:46 ] local variable 'sender' referenced before assignment
[ Jumat, 06 - 04 - 2018 | 18:54:50 ] local variable 'sender' referenced before assignment
[ Jumat, 06 - 04 - 2018 | 18:55:04 ] local variable 'sender' referenced before assignment
[ Jumat, 06 - 04 - 2018 | 18:55:05 ] local variable 'sender' referenced before assignment
[ Jumat, 06 - 04 - 2018 | 18:55:06 ] local variable 'sender' referenced before assignment
[ Jumat, 06 - 04 - 2018 | 18:55:09 ] local variable 'sender' referenced before assignment
[ Jumat, 06 - 04 - 2018 | 18:55:26 ] local variable 'sender' referenced before assignment
[ Jumat, 06 - 04 - 2018 | 18:55:41 ] local variable 'sender' referenced before assignment
[ Jumat, 06 - 04 - 2018 | 18:55:47 ] local variable 'sender' referenced before assignment
[ Jumat, 06 - 04 - 2018 | 18:55:55 ] local variable 'sender' referenced before assignment
[ Jumat, 06 - 04 - 2018 | 18:55:56 ] local variable 'sender' referenced before assignment
[ Jumat, 06 - 04 - 2018 | 18:55:59 ] local variable 'sender' referenced before assignment
[ Jumat, 06 - 04 - 2018 | 18:56:06 ] local variable 'sender' referenced before assignment
[ Jumat, 06 - 04 - 2018 | 18:56:07 ] local variable 'sender' referenced before assignment
[ Jumat, 06 - 04 - 2018 | 18:56:11 ] local variable 'sender' referenced before assignment
[ Jumat, 06 - 04 - 2018 | 18:56:18 ] local variable 'sender' referenced before assignment
[ Jumat, 06 - 04 - 2018 | 18:56:20 ] local variable 'sender' referenced before assignment
[ Jumat, 06 - 04 - 2018 | 18:56:37 ] local variable 'sender' referenced before assignment
[ Jumat, 06 - 04 - 2018 | 18:56:40 ] local variable 'sender' referenced before assignment
[ Jumat, 06 - 04 - 2018 | 18:56:58 ] local variable 'sender' referenced before assignment
[ Jumat, 06 - 04 - 2018 | 18:57:25 ] local variable 'sender' referenced before assignment
[ Jumat, 06 - 04 - 2018 | 18:57:25 ] local variable 'sender' referenced before assignment
[ Jumat, 06 - 04 - 2018 | 18:57:25 ] local variable 'sender' referenced before assignment
[ Jumat, 06 - 04 - 2018 | 18:57:25 ] local variable 'sender' referenced before assignment
[ Jumat, 06 - 04 - 2018 | 18:57:40 ] local variable 'sender' referenced before assignment
[ Jumat, 06 - 04 - 2018 | 18:58:20 ] local variable 'sender' referenced before assignment
[ Jumat, 06 - 04 - 2018 | 18:58:23 ] local variable 'sender' referenced before assignment
[ Jumat, 06 - 04 - 2018 | 18:58:38 ] local variable 'sender' referenced before assignment
[ Jumat, 06 - 04 - 2018 | 18:58:43 ] local variable 'sender' referenced before assignment
[ Jumat, 06 - 04 - 2018 | 18:58:45 ] local variable 'sender' referenced before assignment
[ Jumat, 06 - 04 - 2018 | 18:58:58 ] local variable 'sender' referenced before assignment
[ Jumat, 06 - 04 - 2018 | 18:59:01 ] local variable 'sender' referenced before assignment
[ Jumat, 06 - 04 - 2018 | 18:59:07 ] local variable 'sender' referenced before assignment
[ Jumat, 06 - 04 - 2018 | 18:59:13 ] local variable 'sender' referenced before assignment
[ Jumat, 06 - 04 - 2018 | 18:59:39 ] local variable 'sender' referenced before assignment
[ Jumat, 06 - 04 - 2018 | 18:59:56 ] local variable 'sender' referenced before assignment
[ Jumat, 06 - 04 - 2018 | 18:59:59 ] local variable 'sender' referenced before assignment
[ Jumat, 06 - 04 - 2018 | 19:00:01 ] local variable 'sender' referenced before assignment
[ Jumat, 06 - 04 - 2018 | 19:00:06 ] local variable 'sender' referenced before assignment
[ Jumat, 06 - 04 - 2018 | 19:00:11 ] local variable 'sender' referenced before assignment
[ Jumat, 06 - 04 - 2018 | 19:00:22 ] local variable 'sender' referenced before assignment
[ Jumat, 06 - 04 - 2018 | 19:00:25 ] local variable 'sender' referenced before assignment
[ Jumat, 06 - 04 - 2018 | 19:00:28 ] local variable 'sender' referenced before assignment
[ Jumat, 06 - 04 - 2018 | 19:00:33 ] local variable 'sender' referenced before assignment
[ Jumat, 06 - 04 - 2018 | 19:00:33 ] local variable 'sender' referenced before assignment
[ Jumat, 06 - 04 - 2018 | 19:11:12 ] Invalid mids
[ Jumat, 06 - 04 - 2018 | 19:15:33 ] local variable 'bot' referenced before assignment
[ Jumat, 06 - 04 - 2018 | 19:21:02 ] local variable 'gBot' referenced before assignment
[ Jumat, 06 - 04 - 2018 | 19:28:35 ] encoding without a string argument
[ Jumat, 06 - 04 - 2018 | 19:29:01 ] 
[ Jumat, 06 - 04 - 2018 | 19:39:48 ] 
[ Jumat, 06 - 04 - 2018 | 19:42:44 ] TalkException(code=0, reason='Invalid groupId', parameterMap=None)
